,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
MEG3,76.93238,0.3605979938920503,0.18665665989994393,1.931878530802739,0.053374500246749945,0.2728328068883878,14
ACSL5,0.42429882,-0.9459028895626863,0.5520806019283059,-1.7133420124866527,0.08664963756137342,,10
KCTD3,7.663368,-0.05632158685206792,0.11514891097845467,-0.48911957893033103,0.6247570408897247,0.8402320126031365,1
TMEM39B,1.0142921,-0.5283846243601794,0.26284961240812443,-2.0102164866036056,0.0444082812356441,,1
TTC13,1.507643,0.19481906036601657,0.15824475749245775,1.231124894455363,0.21827615605647543,0.5227306495819195,1
MAP7D1,3.6166334,-0.0021966983034323816,0.17307362454991052,-0.012692276533440851,0.989873300404818,0.9966877730219854,1
SETD7,2.15476,-0.15428145847261557,0.13282753880169798,-1.1615171060494223,0.24543167076013106,0.5494822169497054,4
PHF3,10.052895,0.12603162727125394,0.10705075923326199,1.1773071781455835,0.23907292290108928,0.5423372581268456,6
IFI44L,1.2568836,-0.5358774539222527,0.2996485071478891,-1.7883534913049801,0.07371899481644849,0.3159556775269581,1
VPS39,3.034401,-0.0017759339095040365,0.15244410565261637,-0.011649738124680037,0.9907050640592683,0.9968802421974706,15
DEPTOR,2.1108162,0.29145187478739987,0.20966551181661824,1.390080191358869,0.16450452767606027,0.4555539499554332,8
TRAPPC8,4.8902044,-0.06204380489622413,0.15494099532554859,-0.40043504797334667,0.6888361143119903,0.868729294480221,18
TMEM164,3.126174,0.41436648826042055,0.17727771772472423,2.3373861846746378,0.019419112828656365,0.17993969418905828,X
EFNB2,5.3768406,-0.3959991375800259,0.2732721371965662,-1.4491017695491637,0.14730916393540863,0.43217567675060686,13
CRELD2,3.5380185,-0.4382667502704088,0.2020924832436332,-2.168644490067723,0.030109684717873845,0.21409059354576512,22
ZNF518B,1.2046226,-0.7090403336126297,0.43501476707354847,-1.6299224469608669,0.10311788882478329,0.36336366714193724,4
SCUBE2,0.37350193,-0.7463077212609002,0.47260287531551826,-1.5791434209168778,0.114303164089287,,11
GRTP1,0.9335897,-0.4850127019612931,0.2858600200387598,-1.6966790315607274,0.08975735904988065,,13
ALDH3B1,0.33492738,-1.026400556057599,2.9291136785538643,-0.35041335663160206,0.7260285039250618,,11
TAF8,1.1270605,-0.22404004543907616,0.20192319700619754,-1.1095309937678919,0.26720118153542405,0.5682466391275447,6
CDK19,6.5347466,0.06855722300021216,0.09403392334924994,0.7290690482580935,0.4659594266641246,0.733072155848743,6
URGCP,2.777183,-0.13292565414676935,0.135012304824606,-0.9845447370108421,0.3248477462954861,0.621925650964798,7
ABAT,2.7256534,-0.13547930878650366,0.17116208349069323,-0.7915264059862311,0.42863687329480027,0.7049405950750535,16
POMZP3,1.1411037,-0.24128001435536295,0.20199465409747647,-1.194487128550088,0.23228747268938443,0.5361366412913431,7
SRGN,2.6932123,-0.34136476307380303,0.25490461871147746,-1.3391862603328832,0.18051004418203676,0.4786178305591217,10
FAM110B,3.016452,0.33989100858308524,0.24005128856747923,1.4159099524581005,0.15680187064359155,0.4449403214146172,8
B3GALT5,0.15933363,-1.4058217780689022,2.930648387244051,-0.47969650135713526,0.6314432160290188,,21
IRF8,0.1522744,-1.6492665709648946,2.9345413278700554,-0.5620185189765117,0.5741034017021764,,16
CHST7,0.7641457,-0.4203197771052172,0.38058271206829425,-1.104411114264676,0.2694148417263813,,X
HMCN2,0.8573816,-0.3532393331868396,0.5293781552632827,-0.6672722130197427,0.504598272048982,,9
ABCE1,5.340499,-0.17227362738179258,0.20595894907664178,-0.8364464285438058,0.40290380252941427,0.6867566646288917,4
IGFBP4,7.2091966,0.1378983428400138,0.1940815800302733,0.7105174165343465,0.47738333448763826,0.742491134366402,17
PTPN14,8.153846,0.04527152348153428,0.11508949172325737,0.39335931372773436,0.6940541155410005,0.8719659924660897,1
WDR53,0.62309414,-0.5599386469133101,0.25827248648514417,-2.168015085670063,0.030157538762697608,,3
SPTBN4,1.3303127,-0.24341385932688125,0.26016635429549007,-0.9356085262678441,0.34947478301970725,0.6415942603268366,19
CERS5,4.160113,0.11522014353180482,0.118059684699129,0.9759482572347989,0.3290901063051017,0.6241980820678288,12
POFUT2,1.1528697,-0.5170586631968624,0.20527598854107562,-2.518846295037567,0.011774004147456324,0.15079366779678008,21
CDKL1,3.2333882,-0.10503763725075539,0.1342656263524262,-0.782312197874444,0.43403111999253596,0.709493493570937,14
DHRS7B,3.700321,0.003771721198750797,0.14798404210497734,0.02548735083256614,0.9796662377845388,0.9953523056384397,17
