feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABCA4,0.18585481,0.5176885358805889,2.1417607887767973,0.2417116508030998,0.8090036011822769,,1
ABCA5,9.690472,-0.38944379097502585,0.37734787189400326,-1.0320550875782342,0.3020463118785619,0.6257414366685915,17
ABCA6,132.52834,0.2794387741975674,0.37951170531723505,0.7363113450321213,0.4615412434985613,0.7471049067648483,17
ABCA7,0.8515668,0.8563987226192338,1.282813434666002,0.6675941329240981,0.5043927038401887,,19
ABCA8,164.61333,-0.36597499892105756,0.3577069749794022,-1.0231139578481283,0.3062539682327131,0.6296443364999433,17
ABCA9,61.61654,-0.3553155282163493,0.41967850467493817,-0.8466374242625527,0.397197247407868,0.7012793059498134,17
ABCA9-AS1,47.54767,-1.0893263474417598,0.601148579474057,-1.812075058706465,0.06997459958784225,0.3186484832174665,17
ABCB1,1.475112,-0.567426112749653,1.0521041103673698,-0.5393250602846911,0.5896625799568082,,7
ABCB10,5.775906,-0.20508860523226302,0.2923312442281875,-0.7015623860998423,0.48295211579739483,0.7630971250504428,1
ABCB11,0.03980097,-1.2228686291714963,6.493319815805682,-0.18832718299118067,0.8506201776419489,,2
ABCB4,3.683624,-1.1826261763510035,0.7606762887455492,-1.5547036155173217,0.12001667313791274,0.41191128441291475,7
ABCB5,0.6349534,0.0979125059434834,1.2125604024434233,0.0807485596149936,0.9356419178845784,,7
ABCB7,15.009562,0.06099208799036302,0.3027169614956704,0.2014822284453835,0.8403215241447044,0.9409028060882598,X
ABCB8,4.73549,-0.12426194584454042,0.36523529919764636,-0.3402243597963304,0.733687574771634,0.8951118219190389,7
ABCB9,1.1955969,-0.4192649152582626,0.6238924539988486,-0.6720147239656088,0.5015743228047467,,12
ABCC1,8.791009,-0.4185741834612816,0.2885728912830078,-1.4504972438688968,0.1469199072122896,0.45548002062538334,16
ABCC10,3.4898818,-0.05363411954593152,0.39246709674046526,-0.13665889444332005,0.8913004220983322,0.9585481680139945,6
ABCC11,0.4687798,-0.6225751556853407,1.299491722972257,-0.47909128213710994,0.6318736914049332,,16
ABCC12,0.016157934,-0.6377823763478728,6.79547395514278,-0.09385399466731859,0.9252251393921899,,16
