,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
A1BG,0.46385676,2.03331281622808,2.850688312247627,0.7132708291861318,0.47567818466893785,0.9997353541239683,19
A1BG-AS1,0.4041486,-0.03806852672328658,3.0201084097019915,-0.01260501993934813,0.9899429155250256,0.9997353541239683,19
A2M,4.2149343,-0.19881726795676682,0.9809973792969836,-0.20266850060215869,0.83939414508476,0.9997353541239683,12
A2M-AS1,0.0,,,,,,12
A2ML1,0.6387952,2.586653238560535,2.953189814587309,0.8758845184226686,0.38109281664599937,0.9997353541239683,12
A2ML1-AS1,0.50422114,-1.6823604594645292,2.953518932226387,-0.5696122144699957,0.5689407421593862,0.9997353541239683,12
A3GALT2,0.17900984,-0.11083739733313526,4.722811998753583,-0.023468517773391536,0.981276550742622,0.9997353541239683,1
A4GALT,0.7413395,0.760330077799577,2.2307532334469733,0.3408400653194214,0.7332239867182975,0.9997353541239683,22
AAAS,0.3354004,1.3813685958221533,3.153174263260223,0.43808825028081005,0.6613223115114597,0.9997353541239683,12
AACS,0.53936017,2.119761209141917,2.6215538634613402,0.8085896073648143,0.418751244627835,0.9997353541239683,12
AADACL2-AS1,0.17218582,-0.4280858649163204,4.472996815511835,-0.0957044868513584,0.923755277268695,0.9997353541239683,3
AADAT,0.93011945,2.1493696573592502,2.2094070485992354,0.9728264688582174,0.33063955516806276,0.9997353541239683,4
AAGAB,2.5676715,-0.6275010640990604,1.3319408724907076,-0.47111780789911767,0.6375566088990268,0.9997353541239683,15
AAK1,7.9517703,-0.056710421550897255,0.7399919971118519,-0.07663653360068069,0.9389126947928317,0.9997353541239683,2
AAMDC,3.242805,-1.229024814502685,1.1038793576320889,-1.1133687807506822,0.2655500773626339,0.9997353541239683,11
AAMP,0.08710224,-0.5635908374617205,4.705322804466561,-0.11977729496618765,0.9046595684286669,0.9997353541239683,2
AAR2,0.500831,-0.8134116689494807,2.780880645820554,-0.2925014671780232,0.7699032382635218,0.9997353541239683,20
AARS,1.2155206,0.14141226956604203,1.7229501769234532,0.08207565805446077,0.9345865498613417,0.9997353541239683,
AARS2,0.21652423,0.27058860622044234,3.9577534265513994,0.06836924311786159,0.9454917049591344,0.9997353541239683,6
AARSD1,0.4266991,-1.0854761993683641,3.1128718677307488,-0.3487057114752574,0.7273102559694293,0.9997353541239683,17
AASDH,0.6188135,0.8924215521437764,2.3777046600172276,0.37532901674058644,0.7074157886517087,0.9997353541239683,4
AASDHPPT,0.52776134,3.308425650504044,3.042106833762926,1.087544202519573,0.27679637469123575,0.9997353541239683,11
AASS,5.94352,-0.37539290662209474,0.8550022785417347,-0.4390548610728303,0.6606217851233456,0.9997353541239683,7
AATF,1.09112,-0.7360944742895636,1.9732397713262528,-0.3730385354005004,0.7091197635510833,0.9997353541239683,17
AATK,1.5241686,-0.4114411661863991,1.557011407680594,-0.26425057912665095,0.7915868391961589,0.9997353541239683,17
ABALON,0.0,,,,,,20
ABAT,1.741845,-0.5643213946442052,1.5313518789061302,-0.36851190272957324,0.7124915715636815,0.9997353541239683,16
ABCA1,3.3933558,-0.5552425148390918,1.1321239272814945,-0.4904432292782332,0.6238202928979075,0.9997353541239683,9
ABCA10,4.565018,0.15269047880401715,0.9368526044311227,0.16298239240817836,0.8705322981190811,0.9997353541239683,17
ABCA12,0.096682414,-0.6676415001909959,4.695418478281527,-0.14218998866217042,0.8869299393334044,0.9997353541239683,2
ABCA13,0.17420448,-1.5698969582341442,5.283334102100054,-0.2971413368709981,0.7663586064947031,0.9997353541239683,7
ABCA2,0.8682898,1.4900368917439337,2.288070252008385,0.6512199048241781,0.5149045430593169,0.9997353541239683,9
ABCA3,2.5827298,-0.8014473559222479,1.2141761665191824,-0.6600750187840111,0.5092056889097172,0.9997353541239683,16
ABCA4,0.0,,,,,,1
ABCA5,2.164636,-0.5888859880541909,1.2993088565256263,-0.45323018087391626,0.650383001997913,0.9997353541239683,17
ABCA6,10.414247,-0.583877073110122,0.7965238792839068,-0.7330314737519745,0.46353923330620195,0.9997353541239683,17
ABCA7,0.17420448,-1.5698969582341442,5.283334102100054,-0.2971413368709981,0.7663586064947031,0.9997353541239683,19
ABCA8,18.064985,-0.2605199283987432,0.6063289009998288,-0.4296676737149575,0.667437401639138,0.9997353541239683,17
ABCA9,9.589851,-0.3641824566815134,0.7397616733701763,-0.49229700563207834,0.6225093966349794,0.9997353541239683,17
ABCA9-AS1,3.072158,-1.7537627915262983,1.20848153585635,-1.4512119047673764,0.14672086292775977,0.9997353541239683,17
ABCB1,2.6111627,-1.2610311011260085,1.3842493135834737,-0.9109855347238827,0.3623029954187297,0.9997353541239683,7
ABCB10,1.9260101,0.9410110476010765,1.3843224419550535,0.6797629071678587,0.4966545968263505,0.9997353541239683,1
ABCB11,0.12845635,1.926331051448902,4.758243981843536,0.4048407477210876,0.6855945746178883,0.9997353541239683,2
ABCB4,0.0,,,,,,7
ABCB6,0.94863683,-1.0789983779082788,2.182502154529105,-0.49438593939948833,0.6210336421382658,0.9997353541239683,2
ABCB7,2.5837162,-0.6545900389311045,1.3517340675375689,-0.48425948169195737,0.6282017277120276,0.9997353541239683,X
ABCB8,0.4950218,1.7043690564401213,2.8566318365774697,0.5966358823761223,0.5507505090257612,0.9997353541239683,7
ABCB9,0.24768925,-0.31446014379480147,3.937896953896255,-0.07985484320092902,0.9363527049843988,0.9997353541239683,12
ABCC1,3.066428,-1.1972733851837014,1.2632082423183997,-0.947803651903279,0.3432294210673209,0.9997353541239683,16
ABCC10,1.3630718,-2.037159272492135,1.9203998915199976,-1.0607995144593152,0.28878102293074415,0.9997353541239683,6
ABCC2,0.17218582,-0.4280858649163204,4.472996815511835,-0.0957044868513584,0.923755277268695,0.9997353541239683,10
ABCC3,0.70914656,-0.6230035926793285,2.2701205259263637,-0.27443635065371724,0.7837493111443186,0.9997353541239683,17
ABCC4,4.605603,-1.0857199109234918,1.0445719113898468,-1.039392213293287,0.29862236397042563,0.9997353541239683,13
ABCC5,1.9676777,-0.8638387163005538,1.4483107915108202,-0.596445680971162,0.5508775312075701,0.9997353541239683,3
ABCC6,0.2661121,-1.4351754812906552,3.833022795489559,-0.3744239358501787,0.708088937686228,0.9997353541239683,16
ABCC9,4.289523,-0.08238877906416531,0.9748939960966809,-0.08451050000721798,0.9326505549091622,0.9997353541239683,12
ABCD2,0.07550342,0.836988033581922,4.826061869841691,0.17343085442238176,0.8623127742401185,0.9997353541239683,12
ABCD3,6.9538646,0.6889245123932229,0.8440921080087012,0.8161721995227106,0.41440165465676293,0.9997353541239683,1
ABCD4,1.3693142,0.8574197785128426,1.622684540453043,0.5283958509110197,0.5972246166665574,0.9997353541239683,14
ABCE1,0.8142276,-0.13749482156310008,2.2897443594730977,-0.06004811017188817,0.952117317417043,0.9997353541239683,4
ABCF1,1.1055056,-0.5070751387619855,1.1936000942796727,-0.42482833336905945,0.6709618214874611,0.9997353541239683,6
