,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
AARS2,1.714698028689215,0.1127058495226395,0.17813422801250936,0.6327018158168054,0.5269283838681641,0.9998355954922065,6
AASDH,6.290070531690509,0.09079424067349004,0.10451484847008778,0.8687209712548681,0.3849997680179551,0.9998355954922065,4
AASDHPPT,9.624512795739603,-0.05716854244012258,0.14685839498345207,-0.3892766392181006,0.6970715153513336,0.9998355954922065,11
AASS,18.899788785578455,0.02570161177362873,0.09729091494025002,0.26417278313615455,0.791646782227571,0.9998355954922065,7
AATF,6.310354726780567,0.1107613820320172,0.11252420272741478,0.9843338530496595,0.3249513897119316,0.9998355954922065,17
AATK,9.85842250783929,0.08338725614757854,0.15039299213340146,0.5544623786300658,0.5792624459242168,0.9998355954922065,17
ABAT,5.445788962504949,-0.05251320424373954,0.12468317497218066,-0.42117313948298396,0.6736286568644195,0.9998355954922065,16
ABCA1,20.21319316815111,0.02955046281729486,0.13409852358444121,0.22036381928311888,0.8255878208562621,0.9998355954922065,9
ABCA10,18.501090610486955,0.039114594295155826,0.15227459937317325,0.2568688044898365,0.7972800531430647,0.9998355954922065,17
ABCA12,0.524589397406483,-0.08916234441898044,0.4388335190642481,-0.20318034185061074,0.8389940773011137,0.9998355954922065,2
ABCA13,0.5300999898850786,0.1444480228720934,0.33517609887621425,0.43096158513808686,0.666496302705186,0.9998355954922065,7
ABCA2,2.5787710136792596,-0.1367191389811659,0.18858291998840726,-0.7249815571291951,0.4684633448759845,0.9998355954922065,9
ABCA3,3.7708474454143395,-0.12425188434888927,0.12819197329584545,-0.9692641524609101,0.3324134101358014,0.9998355954922065,16
ABCA4,0.10975429250713584,0.27575522186568624,0.5102795674047635,0.5404002814930504,0.5889210137419452,,1
ABCA5,8.217099733405947,0.35961735093861485,0.129969355740199,2.7669395519469107,0.005658524614022894,0.2933955608858912,17
ABCA6,53.07668550249316,-0.0325755720812551,0.13129874542041026,-0.24810269113349245,0.8040549534815045,0.9998355954922065,17
ABCA7,0.7610160051788514,0.0288619706071726,0.26526133945725194,0.1088057938115925,0.9133565283083449,0.9998355954922065,19
ABCA8,80.11369612426468,0.019878760889039376,0.09602144409868674,0.2070241816880908,0.835990973322291,0.9998355954922065,17
ABCA9,29.377650464002116,0.11560527710122966,0.134938391871885,0.8567263585813972,0.3915961324825976,0.9998355954922065,17
ABCA9-AS1,11.642849352069172,-0.1526842730058401,0.1969380584679793,-0.775290841158899,0.43816782012022426,0.9998355954922065,17
ABCB1,2.6606906440798768,0.2732034857877375,0.2720331186500858,1.0043022965124961,0.3152329270595554,0.9998355954922065,7
ABCB10,4.146243689086739,-0.030132936817455994,0.09749659578110119,-0.3090665533093104,0.7572709010308314,0.9998355954922065,1
ABCB11,0.2342639071435691,0.7664439345346683,0.6287051389819795,1.2190832983737336,0.2228125782848439,0.9998355954922065,2
ABCB4,2.3044358507117964,-0.24142343811091208,0.17226768499711634,-1.4014435621802974,0.16108147332781897,0.9722110193440733,7
ABCB5,0.68795770749183,-0.431391780111362,0.407760204366822,-1.0579545906919376,0.29007614517881575,0.9998355954922065,7
ABCB7,9.87403492886287,-0.015381576814048193,0.08199880570302005,-0.18758293711931076,0.8512036030020462,0.9998355954922065,X
ABCB8,4.049807810706088,-0.21018928709034346,0.138710662850057,-1.515307351083407,0.12969458757592098,0.9535272811476634,7
ABCB9,1.3944098990942277,0.32055023455824516,0.2225408749023338,1.4404105973741883,0.14975126722682183,0.9687335264866666,12
ABCC1,8.674306686955447,0.00538239755673214,0.10444675058903195,0.051532455786109925,0.9589012402225205,0.9998355954922065,16
ABCC10,2.9077804766821713,0.061569897975834786,0.13181742746642594,0.4670846576149175,0.6404393105113337,0.9998355954922065,6
ABCC11,0.21871651049293525,0.5056426675267065,0.41266054375470446,1.2253235139128613,0.22045335230916208,0.9998355954922065,16
ABCC12,0.0413305469548861,-0.02069503028416089,1.7508349603175506,-0.01182009198651563,0.9905691507017171,,16
ABCC2,0.6309113425205968,-0.09126834093568603,0.29566796414925367,-0.3086852550911252,0.7575609611687544,0.9998355954922065,10
ABCC3,1.2553887786996534,0.3905193389923922,0.2222484766861286,1.7571294292554585,0.07889575054937355,0.8622211437279165,17
ABCC4,5.685187418486335,-0.5045794098928993,0.23586099718259612,-2.139308388924812,0.03241070074578798,0.6909444419654155,13
ABCC5,10.560192479669452,0.01542388446327266,0.09970357998808244,0.154697398680331,0.8770598808589356,0.9998355954922065,3
ABCC6,0.4453719461608007,0.17238747314293293,0.30893699743095676,0.5580020346428698,0.5768429948057902,0.9998355954922065,16
ABCC8,0.6245495603669553,-0.12369850261220004,0.36997959121628127,-0.3343387190778554,0.7381239761954925,0.9998355954922065,11
ABCC9,5.68153737589737,0.3437654401925527,0.16688308462190582,2.0599178219374097,0.03940639763666691,0.7244915921407925,12
ABCD1,0.8237609794708459,-0.05509659072272052,0.2588230311373544,-0.21287360124254706,0.8314255536113138,0.9998355954922065,X
ABCD2,0.7740235371420859,0.00842989920930036,0.29090733857048334,0.028977953085421726,0.9768821740983381,0.9998355954922065,12
