,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
USP9X,8.855502,0.07793292187313944,0.051435509226036846,1.5151579724944086,0.12973240339798042,0.2697253327418466,X
COL22A1,0.1952938,0.3392096082472006,2.9013118366345463,0.11691594263120499,0.9069266644060793,,8
CNPY4,0.51478535,0.2599241695176285,0.18554979575261385,1.4008324205550464,0.1612641912494488,,7
VPS18,0.59237075,0.014901293690548427,0.15830005299157324,0.09413321985016433,0.9250033319100008,,15
PDIA6,2.8246882,-0.07009921205133263,0.07491484351601788,-0.9357185940906944,0.3494180944699782,0.5227650649333847,2
CAPRIN2,3.0694008,-0.07117179786243638,0.0661634857331763,-1.0756960138021985,0.2820632307801354,0.4556886354476177,12
PDE4A,1.087106,-0.15683487412340602,0.11289972453670538,-1.389151964426775,0.16478654499975587,,19
SLC16A3,0.8815486,0.13105015930183686,0.12534821955395115,1.045488797273515,0.29579711557265753,,17
RHOD,0.20589425,0.31024715524920127,2.900733018588951,0.10695474325317937,0.9148248833829916,,11
TET1,5.888214,-0.030393589240285426,0.051184806540355246,-0.5938009986678848,0.5526452210321806,0.695752803464124,10
CWC15,1.4828341,-0.2358708185366399,0.09749045538537858,-2.4194247283413075,0.015545077615712553,,11
VDAC2,3.61286,-0.21530619117185984,0.0690762348799626,-3.116935825266225,0.001827413473691324,0.014784108152271902,10
PGM5,8.252688,-0.24706019781383712,0.05817562983995412,-4.2467988484786465,2.1684647861356475e-05,0.000586096327407649,9
PDCD5,1.699632,-0.022630744230123345,0.09024286081181845,-0.25077600628502633,0.8019872931244009,0.8791014559248241,19
TMEM50B,6.407644,0.02136876178268912,0.04671624737910914,0.4574160593268228,0.6473720235736766,0.770980707429387,21
KLHL7,4.779673,-0.09049944911612517,0.06450627505716108,-1.4029557440098765,0.16063003642498186,0.31357989816840304,7
ALKBH1,2.0741189,0.034356584887306425,0.1049524481379503,0.3273538206764636,0.7434002897171406,0.8373616646256267,14
DRAP1,1.3497978,-0.14883674726075843,0.12502614243651358,-1.1904450090214975,0.23387153156589258,,11
ZFAND2B,0.79095507,0.012828139945322385,0.15979675006025376,0.08027785258764863,0.9360162724289104,,2
GPNMB,2.9671328,0.00483017510663497,0.079415390179548,0.06082165051024196,0.9515012476260317,0.9724467748239064,7
TALDO1,2.223985,-0.1213372992972929,0.08573372531880492,-1.4152808459692425,0.1569861686482101,0.3086301097077333,11
ERI2,1.3500158,-0.19522407679188636,0.12217787282263824,-1.5978677012595153,0.1100724235879787,,16
WDR19,3.3819249,-0.09445712255235231,0.0638565867673863,-1.4792071943405958,0.13908494734822666,0.28223899960653537,4
RPP14,0.846558,0.08095288736006138,0.12609014627680828,0.642023899174039,0.5208576655858768,,3
ELP5,0.8442395,0.14273670287568013,0.12954257532527982,1.1018516693625244,0.27052616303179333,,17
DNAJC6,13.942121,0.0004055162641450313,0.052890059085476664,0.007667154681935002,0.9938825555899831,0.9959585504841659,1
SWI5,1.5651478,-0.18360966497370423,0.09368671021637663,-1.959826154100658,0.05001611319558557,,9
DHTKD1,2.757005,0.003644362492650264,0.06643266579230485,0.054857989652921685,0.9562516008506087,0.9753187018071825,10
CBL,3.441984,-0.1086444423701841,0.06782081243699412,-1.6019336611621298,0.10917027994269787,0.24196697513358198,11
PSMF1,3.8900857,-0.16755475953235105,0.07254796162006345,-2.3095722580028086,0.0209118469641454,0.08050189319565301,20
TPRG1,2.5608335,-0.24032180516254548,0.110650364732255,-2.1719025124233573,0.02986301693959647,0.10319411075705695,3
NBAS,10.210336,-0.062072115012325554,0.04526122664431788,-1.3714191950676644,0.17024431712172983,0.32691678908265465,2
ZNF48,0.4753958,0.2867147228207272,0.18012290493445024,1.5917727005628046,0.11143578622737457,,16
EPB41L2,65.94772,0.08254801779114376,0.02400356630540912,3.4389897209791638,0.0005838894037131428,0.006597547359266983,6
ANGPTL4,1.51287,-0.13144414172002072,0.14310693571173858,-0.9185029437342555,0.3583556185143715,,19
GFRA3,3.0888214,0.12303667339243343,0.06758915960072565,1.8203610478256707,0.06870404022697135,0.1787100194029595,5
SOS2,12.152624,-0.0770181004796395,0.04675544942179123,-1.6472539871201368,0.09950585125985395,0.22886743336115828,14
KDM4C,7.2580013,-0.223119658893218,0.04954120844966344,-4.5037185380715865,6.677463266077472e-06,0.00022613032954592945,9
ARHGAP32,12.345939,-0.03450724958619686,0.04371556153918227,-0.7893584886303703,0.4299025107412391,0.5956555365432764,11
KRI1,0.9106944,-0.2343872336562121,0.14329265845096997,-1.6357239525736884,0.1018973741244101,,19
PRMT5,0.600169,0.05836370307024288,0.16411341991728584,0.35563028970853533,0.7221174567927313,,14
CRKL,1.4063433,-0.046960381516926206,0.10071458991629546,-0.46627188330861774,0.6410209017062822,,22
TRPV4,0.7915748,0.4203286409140152,0.1749388466308154,2.4027175725072745,0.016273750548469492,,12
GRIK3,12.295777,0.09967285712448834,0.04903738617008869,2.032589110250859,0.042094052615585076,0.1299172620551883,1
HEXB,2.3281336,-0.14552591561109296,0.08587839040580236,-1.694558024707232,0.09015929553872055,0.21465966270323172,5
CYSLTR2,0.7412164,-0.5768233358420596,0.18317091941249208,-3.149098872747814,0.0016377477439773697,,13
CHIC2,5.2616825,-0.0929701488883645,0.04685264981549827,-1.984309302770985,0.04722136975659955,0.14049272645413105,4
FOCAD,6.62954,-0.22159754722057443,0.056459476371742943,-3.924895543867998,8.67673800804645e-05,0.0016061730132579876,9
SLC4A7,5.075781,-0.20879503427086893,0.0681920511916291,-3.061867631523885,0.0021996069910407033,0.016906725563980412,3
CDC23,0.97974294,-0.12205109070278156,0.1259682995741111,-0.9689032170429124,0.3325934802138858,,5
ARMC10,2.0490155,-0.07553454503568748,0.07914535834988623,-0.9543774468966827,0.339892618113085,0.5152011003130896,7
CADPS,5.2380586,-0.3474889228898285,0.11524267630478796,-3.0152798774891996,0.0025674222338439297,0.01873339645150761,3
LRIF1,0.76270974,0.10708867950794425,0.14079103084062328,0.7606214605330193,0.44688319780173014,,1
NUBPL,8.300996,-0.1005104759297429,0.06068216045376151,-1.6563430698274113,0.09765236302080851,0.22623124905866984,14
PAPLN,0.80353874,-0.25108236545844104,0.11333310108221255,-2.215437176437132,0.026730071977070478,,14
RBP1,1.619763,-0.27497340215713273,0.12031615092214579,-2.285423860800389,0.022287986226496508,,3
LEPR,3.7692795,-0.03869803248015778,0.06886323119100804,-0.561954933145961,0.5741467247494303,0.7117490728644423,1
DPM2,0.6750857,-0.23283690871751925,0.14185628235660205,-1.641357752011347,0.10072317433719293,,9
FIGN,70.9898,0.027602915233519494,0.02703524709460915,1.0209973349577242,0.3072557013586752,0.4819812187253114,2
PTS,3.6630125,-0.05388253271950324,0.06979693728686714,-0.7719899298452695,0.440120391827699,0.6017034186065218,11
WDR64,2.5897288,0.3613871213162691,0.1124720963088983,3.2131269281559365,0.0013129825077780274,0.011605033609618665,1
TRIT1,2.0882876,-0.07827014178040599,0.07907514378942129,-0.9898197844425166,0.3222622127661682,0.49698997023702923,1
NUP54,3.3215678,-0.10536823923441692,0.06220297968484204,-1.6939419906936326,0.09027630669833006,0.21481633646823103,4
PICK1,1.0414286,-0.17258108042178122,0.1283639746340378,-1.344466630250467,0.17879754017999117,,22
PRDM11,1.614226,-0.12597857755066613,0.09093993575087209,-1.385294332027918,0.1659624861620419,,11
ATP6V1E1,2.8537877,-0.12600485335551254,0.07799134314059739,-1.6156261487683283,0.10617516683926201,0.23728665974131652,22
BRINP3,1.2441063,-0.05265735443696086,0.16393362977878623,-0.3212114226227849,0.7480501764448623,,1
LMTK2,3.1690872,-0.016029258459024805,0.08652447685449598,-0.1852569243034018,0.8530275225777384,0.9112784278122175,7
ELMOD3,2.8611608,-0.10935496131020282,0.06569352302608937,-1.6646231816000165,0.09598795747670039,0.2235447699002282,2
PBX1,27.963295,-0.11795197145831088,0.03765974791033391,-3.1320435744591006,0.0017359410892182363,0.014115554873770319,1
LRCH3,26.692822,-0.00551756383789038,0.03459914191334333,-0.1594711178592121,0.873297711710143,0.9214763427997239,3
AKAP8L,4.168239,-0.10786132782673144,0.06399806402625959,-1.685384229474097,0.09191446432350175,0.217489342832059,19
SHROOM3,2.0217943,-0.5207808634441158,0.11648968783381797,-4.470617727013332,7.799399680679067e-06,0.0002551201361458488,4
TNIP2,0.92684025,-0.10570699786571075,0.11617609685122593,-0.9098859466855578,0.36288266189532303,,4
RBM33,9.69181,-0.10545672993163471,0.044462735688531485,-2.3718003019511853,0.017701655230320742,0.07186772155215551,7
HACE1,4.0230074,-0.09217791905296104,0.06514234896080309,-1.4150229539377763,0.15706176607268454,0.3086301097077333,6
GPR158,0.40459588,0.3675312524852978,2.9006489654463916,0.12670656010550282,0.8991726534777249,,10
GPRIN3,0.8720068,-0.08678635346458954,0.19638203031615348,-0.44192614428556964,0.6585426511016041,,4
MMD2,0.5549793,0.2687887688562419,0.23655057502721105,1.1362845718101613,0.2558374856013559,,7
SOX6,72.56786,0.028099584933542948,0.026226467863282615,1.0714208668900749,0.283980234430557,0.45807627055665917,11
DPP10,3.288046,-1.6388971194625954,0.295493247315556,-5.546309888132313,2.917615363072341e-08,4.940209307413961e-06,2
GMEB2,0.66765577,0.0572611456481432,0.14139856035451903,0.40496272030334823,0.6855049139467884,,20
ANKRD12,17.274214,-0.07679848643324111,0.03894914046510705,-1.9717633179104876,0.04863663166711959,0.14284601770622066,18
INPP5A,4.6409297,0.014486289617019966,0.06575360073205454,0.22031173130809203,0.8256283843460668,0.8948978262923142,10
TBCA,8.256708,-0.03366485698023064,0.04911300491741937,-0.6854570808044859,0.49305553500260824,0.646882569510031,5
SYVN1,0.62172896,0.021770675820022855,0.13210914019305967,0.1647931080938681,0.8691068288221896,,11
CP,0.8160413,-0.06066051207054918,0.14912654667046454,-0.4067720565178444,0.6841754119805565,,3
HADHB,7.354886,-0.21158759601610627,0.05130471904789807,-4.1241351661738594,3.721303266611481e-05,0.0008522939793259227,2
FLVCR2,2.068677,0.13192254065635742,0.08552044513678536,1.542584822206601,0.1229315429561405,0.2605578951236263,14
TSPAN17,0.49193504,0.1989509777903833,0.19151779394037655,1.038811975102015,0.2988921909025206,,5
REXO2,2.6614518,-0.026521738751356105,0.07527187992681797,-0.3523459062951728,0.7245788644486922,0.8278230844673786,11
ICAM1,0.6270581,0.07832036079799651,0.24975886818231072,0.3135839034185037,0.7538370865270207,,19
RPL7L1,2.1172724,-0.047252415161643836,0.08336615695065072,-0.5668057265685797,0.5708461794907793,0.7096440197211005,6
KDM1A,3.7038312,-0.07314722410808251,0.06762157971323571,-1.0817142163534113,0.27937953419535977,0.4531090727821226,1
SNTG1,1.0757707,0.42501062020062796,1.0123057460797393,0.4198441250052431,0.6745993280578917,,8
SLC39A14,2.4612343,-0.2153285182444064,0.09670434318747988,-2.2266685357342313,0.02596943477443875,0.09375236909499018,8
AACS,0.8364755,-0.07328026610231074,0.14385908609083933,-0.5093892092157333,0.6104794385255438,,12
ALDH7A1,6.4750767,0.05477448547916254,0.0555004966428154,0.9869188348290782,0.32368242998288366,0.4981127370787119,5
OAS3,0.34763724,0.25948283394842137,0.24487714322116866,1.0596449735370406,0.2893061451977246,,12
DNAJB2,2.0296376,0.012072000149387543,0.09749314194261807,0.12382409581684022,0.9014545529305248,0.9401583081922158,2
ATP6AP1L,1.6557604,-0.13021409417693142,0.10441342332763905,-1.2471010912872038,0.2123604328698071,,5
ZNF334,1.110679,-0.004486154506859938,0.128760112988066,-0.03484118181284706,0.9722063822140662,,20
SPARCL1,32.261154,-0.01411155533085581,0.04377712930702048,-0.32234994743231726,0.7471875981935094,0.8408596155160959,4
ACBD4,0.8062644,0.0017082006079594827,0.1326775689868726,0.012874825948374857,0.989727658946051,,17
