feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
A1BG,1.8765632,0.724255076438598,0.6349047593555541,1.1407302682275322,0.2539821866374935,0.5966134393235275,19
A1BG-AS1,2.8147612,-0.4241346977858603,0.5780953941492023,-0.7336759678047083,0.4631462487184901,0.7653858765335396,19
A1CF,0.10797259,-0.7129812969612161,2.8690715647230918,-0.2485059298372815,0.803742982607973,,10
A2M,25.01118,0.7895766111290345,0.6608262270965658,1.1948324366575944,0.2321525044165046,0.5754539200258265,12
A2M-AS1,0.16311848,0.27295697566822463,1.4891865667682729,0.18329266578100858,0.8545683887746431,,12
A2ML1,0.56524235,0.051971434216875244,1.0272897206806553,0.05059082474069762,0.9596515742604408,,12
A2ML1-AS1,6.723643,0.8438517200494107,0.46616350263692474,1.8102054649839276,0.07026393044882932,0.3356790095227317,12
A3GALT2,0.509154,-1.2945535567319453,1.1658145317324187,-1.1104283927634857,0.26681446893997507,,1
A4GALT,1.8215221,-1.4963785493228183,0.6494732650554362,-2.303987908101335,0.021223322372858962,0.18779638665368378,22
AAAS,2.0993767,-0.3578659008330151,0.520903766079759,-0.6870096246879887,0.4920766633173763,0.7820972438633848,12
AACS,1.9949039,-0.24555145301702588,0.5574441996175747,-0.4404951261229058,0.659578541514426,0.8688725993989886,12
AADAC,0.024155304,-1.1107060581839556,6.788088621445954,-0.1636257450550727,0.8700257762320807,,3
AADACL2,0.019015983,-0.5954276992189674,6.8477313019805015,-0.08695255011638056,0.9307092287073474,,3
AADACL2-AS1,0.15644428,-0.1956331300320006,1.5897795956905973,-0.12305676243568717,0.9020621495557024,,3
AADACL3,0.0067979735,-0.034390759335855614,6.79004076205447,-0.005064882603952139,0.9959588256461,,1
AADACL4,0.00344902,-0.5875725747312129,6.848376268155161,-0.08579735571239212,0.9316275085648746,,1
AADAT,2.3428588,0.1607830014351541,0.4884724026372501,0.32915472924793854,0.7420387388524348,0.907372272526385,4
AAGAB,4.6163783,-0.5931729098542089,0.4165163404077451,-1.424128785136082,0.15440919514971008,0.48090664703142505,15
AAK1,27.934618,-0.4028958812002508,0.19472164838648962,-2.0690862291827483,0.03853799573793125,0.2508065105646206,2
AAMDC,18.548765,0.13686540038563674,0.17083496252009506,0.8011556789467932,0.4230415258913889,0.737639430070784,11
AAMP,3.2002869,0.10967608961194518,0.44891882404351774,0.24431162993805153,0.8069894769562771,0.9369743017556238,2
AANAT,0.065761246,-0.6643867022566325,3.8715540665551305,-0.17160723854950505,0.8637463163416791,,17
AAR2,1.9531866,0.0829143524524401,0.5305425502867464,0.15628219151814826,0.8758105929649869,0.9576816842061638,20
AARD,0.0,,,,,,8
AARS1,8.216025,-0.34621701775968095,0.34967666570484907,-0.9901061515265983,0.3221222369302825,0.6637892042915137,16
AARS2,0.98256606,-1.0216265519882346,0.6825138248803391,-1.4968584001464733,0.1344301065688989,,6
AASDH,7.8613915,0.20161672650556606,0.3031584866648202,0.6650538756926792,0.5060160345083183,0.7904224618931524,4
AASDHPPT,2.606599,0.3690994955490083,0.4923800814099107,0.7496231254767793,0.45348171888262645,0.758847004725553,11
AASS,22.189737,0.1923787579071784,0.36168796397709857,0.5318915116549454,0.5948011366470942,0.8362365734006802,7
AATBC,0.1445206,0.44428276840137026,2.6131663103094476,0.1700170274844692,0.8649967456079759,,21
AATF,5.9004593,-0.3069767613053235,0.3114684985155619,-0.9855788394921293,0.32433982604686495,0.6647457666580515,17
AATK,6.307096,-0.22907209903067383,0.547247135458712,-0.4185898549083526,0.6755159052029264,0.8767281473750244,17
ABALON,0.065217435,-0.6464717371559389,3.7304548274027742,-0.17329568834533426,0.862419012622273,,20
ABAT,6.4362574,0.5620869910030504,0.47135454689429207,1.1924929858141504,0.2330679994220478,0.5760890638747155,16
ABCA1,21.662632,-1.493607290352395,0.5630587448730257,-2.6526668912481153,0.007985863833439825,0.1223885414012478,9
ABCA10,35.65573,-1.0741946716344843,0.5622932187281098,-1.91038169385055,0.05608408611347157,0.3015984502337577,17
ABCA12,0.5836293,-2.0926131390821934,1.8763209580037223,-1.1152746176797979,0.26473275892520454,,2
ABCA13,0.49527192,0.7056915466659511,1.4753581836659078,0.47831879368607194,0.6324233220125518,,7
ABCA2,2.4320958,-0.934925556480546,0.607714398304422,-1.5384291685190816,0.12394371491423402,0.4386133806985654,9
ABCA3,4.577702,-0.629503528682098,0.41303738622140834,-1.5240836536396565,0.12748781552426858,0.4446418757163114,16
ABCA4,0.18585481,0.5133797658433964,2.1707717150222883,0.23649643225525688,0.8130474754218882,,1
ABCA5,9.690472,-0.3594202139081588,0.3927694665455923,-0.9150920438629301,0.360143311396934,0.6933497501576514,17
ABCA6,132.52834,0.30678570618828604,0.38871437239457884,0.7892317032128463,0.4299765956095053,0.7422336788036303,17
ABCA7,0.8515668,0.8159280316677399,1.3399636367447327,0.608918040231249,0.5425787659123258,,19
ABCA8,164.61333,-0.3476383835283868,0.35521245088702835,-0.9786773595921883,0.32773942218597774,0.6676357050609263,17
ABCA9,61.61654,-0.3912186358560301,0.4245918670332885,-0.9213992688780308,0.35684201034552887,0.6927071808824928,17
ABCA9-AS1,47.54767,-1.0672201902593936,0.6124217050219728,-1.7426230675823342,0.08139947793153113,0.36146412994469296,17
ABCB1,1.475112,-0.7008098015873417,1.0731461412201906,-0.6530422788367907,0.5137290224267694,,7
ABCB10,5.775906,-0.20276332359339042,0.298627574878596,-0.6789839273075227,0.49714804592304573,0.785438224080874,1
