,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ABCA6,38.889633,-0.992585388595643,0.4097191940276057,-2.4225991924819743,0.015409918143788169,0.18871886224276938,17
ABCA7,0.47521785,-0.14121618580847456,1.2407732717107496,-0.11381304628989061,0.909385996354028,,19
ABCA8,61.360477,-0.18083584502869637,0.2983334634753899,-0.6061534060647336,0.5444128898264964,0.8699482921666447,17
ABCA9,20.411009,-1.117962712794346,0.5284537825923817,-2.11553545384815,0.03438433651116614,0.28907627139503855,17
ABCA9-AS1,9.570664,-0.8445884368908836,0.5579372613528347,-1.5137695497214214,0.1300842981727457,0.5439355871012571,17
ABCB1,2.3154671,1.0816549882553907,1.2613090981024297,0.8575653579940724,0.39113251068205723,0.7903613939495814,7
ABCB10,3.9067914,-0.056659556501800094,0.524909629542671,-0.10794154519734167,0.9140420613275252,0.9816154172576038,1
ABCB11,0.031459242,0.49844863141072104,4.350004059156524,0.11458578535381214,0.9087734471340925,,2
ABCB4,1.6148577,-0.31114416995191874,1.1048888318417491,-0.28160676530078577,0.778245052117494,0.9538315893717373,7
ABCB5,0.14295754,0.15144157192146943,2.20816321521481,0.06858259882149935,0.9453218703777615,,7
ABCB6,0.4535569,-0.7631558166444415,1.1837423430254117,-0.6446975738774081,0.5191231888517973,,2
ABCB7,8.705258,-0.295257074768585,0.3645382885378721,-0.8099480467547938,0.41797003586501447,0.8051413001647307,X
ABCB8,2.8161438,-0.19810472879002095,0.6095886564100833,-0.3249809961305311,0.7451954546200283,0.9444135091705446,7
ABCB9,0.80554473,-0.9262343356864042,1.2296539051120041,-0.7532479926553295,0.4513009045447549,,12
ABCC1,8.226169,-0.26787191564118634,0.38993860505409833,-0.6869592088837241,0.49210843386087566,0.8448837853567771,16
ABCC10,1.4738599,-0.0607892962978304,0.7891346888758546,-0.07703285276234216,0.9385974098828257,0.9868433993303212,6
ABCC11,0.4013426,0.2679022985868322,1.6103194885017627,0.16636592955605833,0.8678689845521949,,16
ABCC2,0.16194215,-0.29307787767963966,1.8182066317671088,-0.16119063287916746,0.8719432585263978,,10
ABCC3,1.8209577,0.8713892186038471,0.633073052047048,1.3764433911476748,0.1686844019557867,0.6019664382328531,17
ABCC4,5.0756984,-1.1292051217696146,0.6563065482403908,-1.7205452616572268,0.08533337368065029,0.44575132423751124,13
