feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
A1BG,1.8765632,0.6743618888694449,0.5309432910234673,1.27012036929503,0.2040417569597136,0.5267877633630603,19
A1BG-AS1,2.8147612,-0.9990218418070508,0.4463969582200628,-2.237967404147403,0.025223180841335804,0.18905994517073507,19
A1CF,0.10797259,1.1651024865812525,2.0980500500426085,0.5553263548491567,0.5786714553957854,,10
A2M,25.01118,0.4262409406786063,0.49772844495555835,0.8563724757918244,0.39179178416532656,0.7023583932117203,12
A2M-AS1,0.16311848,0.8043556257319665,1.2340388518322343,0.6518073758680311,0.5145254428460644,,12
A2ML1,0.56524235,-0.014615335791760447,0.7820903374896327,-0.01868752890960526,0.9850903770075617,,12
A2ML1-AS1,6.723643,0.35408208535226626,0.3720231680357412,0.9517742865902606,0.34121146532004787,0.658680559738791,12
A3GALT2,0.509154,-0.6743107845959557,0.8089998527154708,-0.8335116283798807,0.40455624241366117,,1
A4GALT,1.8215221,-1.5930638014822283,0.46607336933304144,-3.418053693481626,0.0006307066319935897,0.022944263123321644,22
AAAS,2.0993767,-0.05181005213469208,0.3873088780094736,-0.1337693377982025,0.8935849741296916,0.9626119702327166,12
AACS,1.9949039,-0.01923353484317404,0.4389624874988989,-0.04381589632581597,0.965051155817587,0.9875018046591795,12
AADAC,0.024155304,0.20002946007863306,5.009325109213541,0.039931419046993634,0.9681478022946179,,3
AADACL2,0.019015983,0.7745222315132549,5.086090401852178,0.15228243509615969,0.8789641781048916,,3
AADACL2-AS1,0.15644428,0.23686788345479232,1.2358522677434343,0.19166359089771612,0.848005727439156,,3
AADACL3,0.0067979735,0.6835212747858943,5.087389246361074,0.13435600102249026,0.8931210722028764,,1
AADACL4,0.00344902,0.7138684273867812,5.087770456204519,0.14031065936086423,0.8884145426870858,,1
AADAT,2.3428588,0.10301325512753214,0.39914030965135977,0.2580878268534489,0.7963391261772466,0.928809152487426,4
AAGAB,4.6163783,-0.6969264772588805,0.31872722817677596,-2.186592219452125,0.028772305848136212,0.20296092856323406,15
AAK1,27.934618,-0.22899316447807727,0.14676975067171483,-1.5602204366366645,0.11870779775233678,0.40574973198630193,2
AAMDC,18.548765,0.2911312751900979,0.13834602209979985,2.1043704095812896,0.0353461485239716,0.22612971010545269,11
AAMP,3.2002869,-0.28344543119315047,0.3571366154377638,-0.7936610779763211,0.4273927648595617,0.7284989938583315,2
AANAT,0.065761246,1.070000618321986,2.857800628794886,0.37441401878800673,0.70809631471231,,17
AAR2,1.9531866,0.0509892964894418,0.42598974115474947,0.11969606674382072,0.9047239162427053,0.9676040190470175,20
AARD,0.0,,,,,,8
AARS1,8.216025,-0.4849202977971123,0.26512706452335016,-1.829010926021114,0.06739797147392353,0.3117156180668963,16
AARS2,0.98256606,-1.1032541723667013,0.5070019634951409,-2.176035305191229,0.0295526207342182,,6
AASDH,7.8613915,0.0007583390747294133,0.24186673625379282,0.003135359109214926,0.9974983494729217,0.9988463673686253,4
AASDHPPT,2.606599,0.7402469736658841,0.41607396457918,1.7791235133267107,0.07521951454236502,0.32940079907772213,11
AASS,22.189737,0.20495703502206894,0.2765938052073431,0.7410037071091558,0.4586911925896079,0.7491303709410416,7
AATBC,0.1445206,1.156854650384008,2.0673720969873575,0.5595773746147655,0.5757677410201362,,21
AATF,5.9004593,-0.2377275547992342,0.2442482904294282,-0.973302840242077,0.330402811259081,0.6502284077102093,17
AATK,6.307096,-1.24592981155748,0.41741475575122505,-2.9848724665115616,0.0028369657791204174,0.05854328316486857,17
ABALON,0.065217435,0.9868350776646294,2.7533013285109846,0.35841884338839175,0.7200298921137678,,20
ABAT,6.4362574,0.39901434909162364,0.37487321408500485,1.064398132754144,0.2871483793139116,0.6104522318843894,16
ABCA1,21.662632,-0.7490858599577893,0.41583994236935085,-1.8013802514729285,0.07164296665975779,0.3217425537893568,9
ABCA10,35.65573,-0.38069820617524847,0.41732454718901973,-0.9122353543292003,0.36164483655316737,0.674571054867822,17
ABCA12,0.5836293,-0.30142788845602797,1.1775589043999377,-0.25597690895100494,0.7979686674258442,,2
ABCA13,0.49527192,0.5008423633915229,1.1952999328731033,0.4190097812418214,0.6752089839231998,,7
ABCA2,2.4320958,-0.16365553545496764,0.4285427181668672,-0.3818884991326419,0.7025440713093953,0.8891290128625674,9
ABCA3,4.577702,-0.35572446975390665,0.31083757545490387,-1.1444062682361096,0.25245518988061244,0.5771018717814501,16
ABCA4,0.18585481,1.2824190814517062,1.7618446238435668,0.7278843231101925,0.4666844004980618,,1
ABCA5,9.690472,-0.25312761700856445,0.2991512836375324,-0.8461525350339706,0.3974676567475903,0.7070554641086364,17
ABCA6,132.52834,0.4176795581425561,0.29046129747340554,1.4379869599694208,0.15043775409598031,0.4566858556765905,17
ABCA7,0.8515668,1.514848104374504,1.1120779860192394,1.3621779438301882,0.17314173473922734,,19
ABCA8,164.61333,-0.15429799959326482,0.2645570385515206,-0.5832315043971751,0.5597374655715674,0.8115770059350447,17
ABCA9,61.61654,0.10621558087452324,0.3170025156067486,0.3350622649515089,0.7375781173773066,0.9044946767668934,17
ABCA9-AS1,47.54767,-0.3044668278652339,0.45472096966705344,-0.6695684786390309,0.5031329137195011,0.7783486273759206,17
ABCB1,1.475112,-0.7485654340560419,0.8192680382603593,-0.9137002776839093,0.3608743580778212,0.6742744117317668,7
ABCB10,5.775906,-0.49882242974301105,0.2341922775531353,-2.1299695914603096,0.033174123948992926,0.21983208637618867,1
ABCB11,0.03980097,0.2828315469003661,5.002425408309557,0.056538883404548726,0.9549125205720156,,2
ABCB4,3.683624,-0.15899253356570042,0.5492107534681651,-0.28949275403238517,0.7722043240759675,0.91979662430405,7
ABCB5,0.6349534,0.8176168868419632,0.9643794540040823,0.8478165761902494,0.3965401300760544,,7
ABCB7,15.009562,-0.1013762800935472,0.234676952991291,-0.43198225816963515,0.6657543079861235,0.8709304751922963,X
ABCB8,4.73549,-0.04407004558027288,0.2900549762752058,-0.15193687123112473,0.8792367268402529,0.9575203297426984,7
ABCB9,1.1955969,-0.2652638149888866,0.491845618505891,-0.5393233262800926,0.5896637762250165,,12
ABCC1,8.791009,-0.2999933056688357,0.23438896947367585,-1.279895151817406,0.20058201295027644,0.5225026516718188,16
ABCC10,3.4898818,-0.3538544820466923,0.31945463922520934,-1.1076830278781198,0.26799873168952315,0.5919524131968535,6
ABCC11,0.4687798,-0.594653816870651,0.9931388863841069,-0.5987619909192261,0.5493316119671007,,16
ABCC12,0.016157934,0.8348778069765762,5.0826419565406304,0.1642605979557951,0.8695259985973692,,16
ABCC2,0.9340488,0.20766795020066017,0.8154311167409788,0.25467258476797344,0.7989759923801681,,10
ABCC3,2.248819,0.11422167982737394,0.6217077432554471,0.18372246616919255,0.8542311834509595,0.9469902566157679,17
ABCC4,8.709428,0.3207949384878558,0.6366971922740065,0.5038422383207241,0.6143722433900463,0.842712718265119,13
ABCC5,13.231555,-0.24539128473408942,0.19142066434968402,-1.281947722664951,0.19986098546755882,0.5217150366468045,3
ABCC5-AS1,0.37242508,-1.004228651363367,0.9396640129748647,-1.0687103448647546,0.2852002086622083,,3
ABCC6,0.3681413,1.1132821213375415,1.326453468506258,0.8392922539463278,0.40130532892011594,,16
ABCC8,0.72764266,0.7631612827554832,0.8900516760443193,0.8574348021535351,0.3912046324913723,,11
ABCC9,4.244426,0.27065239467165003,0.4264820890942603,0.6346160872698008,0.5256788334383328,0.7928517054247112,12
ABCD1,0.3652458,0.020843411552263675,1.0312400722317356,0.02021198759970204,0.9838742651180098,,X
ABCD2,0.31256565,0.577919079367513,1.2303263571123955,0.4697282765882562,0.6385491629278746,,12
ABCD3,41.205944,0.6020704644281576,0.22368725345122056,2.6915725198416416,0.0071116035013846675,0.09883087258264003,1
ABCD4,9.12082,-0.07540886355445718,0.2025431540883628,-0.37231010790697383,0.7096619736949149,0.8923966674301896,14
ABCE1,3.8017325,-0.5903242795988212,0.3415310475072593,-1.72846446584413,0.08390498642854835,0.3478972634999553,4
ABCF1,3.7567537,-0.66407153842381,0.3189493911135469,-2.082059276254892,0.037337055692249765,0.23281224456577768,6
ABCF2-H2BK1,0.031928502,0.8490848745520733,3.959030711400621,0.21446786762906547,0.8301822219010332,,
ABCF3,1.17776,-0.4187728421222916,0.6145614155912789,-0.6814174002762342,0.4956074158277961,,3
ABCG1,0.49498206,-1.2097410020330595,0.6981223976497124,-1.7328494345773091,0.08312243371904302,,21
ABCG2,5.386599,1.115443182326056,0.4695428097990841,2.375594214302527,0.01752071891170486,0.16002676760802365,4
ABCG4,0.26279202,0.3738478942212984,2.694575093617254,0.13874094476225457,0.8896548617315894,,11
ABCG5,0.4380981,-0.292984831743307,0.9109750764272543,-0.32161673719149575,0.7477430625676589,,2
ABCG8,0.17123377,-0.29450585312524175,1.5905013589954,-0.1851654206138239,0.8530992904096784,,2
ABHD1,1.0607095,0.4599223526469502,0.8806988986121922,0.5222242850214723,0.6015141792296572,,2
ABHD10,2.9430377,-0.6735177475886885,0.26910592690091606,-2.5027978957768386,0.012321588303092205,0.13370791237244795,3
ABHD11,1.0049617,0.43323230142697716,0.6670811329055854,0.6494446927916552,0.51605098409584,,7
ABHD12,8.12813,-0.06392630872663356,0.26854334919495243,-0.23804837810459215,0.8118435721727735,0.9343237861816029,20
ABHD12B,1.6951162,-1.2374563628794153,0.4369542832214985,-2.8320041944802967,0.004625724186785722,0.0777737534038734,14
ABHD13,2.8185966,-0.7876964501367414,0.35439626201651814,-2.2226432233081157,0.026239867193672432,0.194175017233176,13
ABHD14A,1.1197078,-0.7853511553890734,0.46333436753899127,-1.694998710241332,0.09007566545139675,,3
ABHD14A-ACY1,0.7177739,-0.4983171124013664,0.8062866453441212,-0.618039645427447,0.5365492053252652,,3
ABHD14B,0.85205334,0.5605394648942963,0.6962184613869978,0.8051200822477422,0.42075038811566234,,3
ABHD15,0.83838695,0.32619157496780565,0.717238568163137,0.4547881129750023,0.6492616828756373,,17
ABHD15-AS1,13.317472,-0.06859706544350534,0.29420393221755475,-0.233161619990789,0.8156359073496053,0.93530112349994,17
ABHD16A,0.11846801,0.6603356921303256,1.5969576543216712,0.4134960562938733,0.6792432112183282,,6
ABHD17A,3.6910605,0.23589954895474347,0.3536309242761478,0.6670783937734225,0.504722060393544,0.7795614062286883,19
ABHD17B,3.3701582,-0.6198065060529666,0.3257880783827492,-1.9024836916370909,0.057107948911925076,0.2860286285735804,9
ABHD17C,0.7663027,0.16781882053044697,0.624284005707301,0.26881806837308236,0.7880696884247654,,15
ABHD18,15.96955,-0.09061382809517485,0.1573966057478456,-0.5757038257886011,0.5648153889802985,0.8129379958761264,4
ABHD2,14.565168,-0.3934998052029177,0.19425236975368404,-2.0257143102134787,0.04279406938535241,0.25024587028944373,15
ABHD3,13.672697,0.20510357834131615,0.22829095331519256,0.898430600787485,0.36895602842591824,0.6802937848361083,18
ABHD4,0.5365758,0.2791360205881049,0.9600516469850183,0.2907510460137368,0.7712417281365862,,14
ABHD5,12.264881,0.3299369961260433,0.3015625775595466,1.0940913119794977,0.273914932455381,0.597770620795296,3
ABHD6,5.4449787,-0.07488250973973402,0.316595156883343,-0.2365244954373268,0.8130257018155431,0.9347582982378011,3
ABHD8,2.7151787,0.1490014743224544,0.38743158474350325,0.38458783483308395,0.7005428085762717,0.8879452705694005,19
ABI1,18.129501,0.045909574904984665,0.15376159730403818,0.29857633967086106,0.7652633205939884,0.9166263010999213,10
ABI2,18.427639,-0.31920843829952583,0.15140492746409703,-2.1083094430676335,0.03500423166991678,0.22535505265568576,2
ABI3,0.04232715,0.949263044683131,2.8797205969032653,0.32963720358979615,0.741674107981545,,17
ABI3BP,24.219841,-0.0021405700754089044,0.5035210426177912,-0.0042512028182181685,0.9966080411234954,0.9984988118120706,3
ABITRAM,3.0092332,-0.576343113423005,0.2895172421899673,-1.9907039355011413,0.046513445805018816,0.26006019431994554,9
ABL1,32.14046,-0.724020283303955,0.14446676348755125,-5.011673729136627,5.395863718900119e-07,0.00031344572343090793,9
ABL2,33.414036,-0.6021533379195444,0.16951082159535458,-3.5523002735304208,0.00038187880365513673,0.017563211827446815,1
ABLIM1,83.57723,-0.04575055929006347,0.19852784870591977,-0.23044907597741607,0.8177428300401666,0.9356583334736148,10
ABLIM2,2.675606,-0.5008032189701438,0.33836077097432443,-1.4800865287310327,0.13885015617018567,0.4383615804720315,4
ABLIM3,17.820215,-0.21988574887633788,0.22714673288494222,-0.9680339491729238,0.3330274150066751,0.6514868434937653,5
ABO,0.7168612,0.38510405971927003,0.84840144088123,0.4539172627043921,0.6498883782001567,,9
ABR,11.44533,-0.4566611872908136,0.19634180888531982,-2.325847917381378,0.020026665334717583,0.1708295138463648,17
ABR-AS1,0.0,,,,,,
ABRA,0.32134292,-1.6722958909182162,1.4769728744808177,-1.1322455001118814,0.25753123583596105,,8
ABRACL,0.41699407,-0.8333577810821733,0.6552823167328787,-1.2717538071790908,0.2034606060998605,,6
ABRAXAS1,3.7472064,-0.34996798080022196,0.3107278528912804,-1.1262845526843424,0.2600450941196426,0.5836947263295997,4
ABRAXAS2,4.4142585,0.09855973386342465,0.3394489525772712,0.2903521519660273,0.7715468448476037,0.9196502763352273,10
ABT1,1.3560953,-0.7971182247381928,0.506762101193262,-1.5729633744536842,0.11572729913282458,0.40075104659468136,6
ABTB1,3.517253,-0.6105269390392914,0.39040649086204293,-1.5638237409711306,0.11785896727119168,0.4039926570309453,3
ABTB2,19.396347,-0.3677599051861147,0.3379368811023432,-1.088250279124579,0.2764846338563657,0.6001582963784468,11
ABTB3,0.5274715,-0.7090852617502217,0.6718048775696409,-1.05549287512685,0.29119996635628165,,
ACAA1,3.9331868,-0.3152560139195038,0.3101522894602813,-1.0164555433980638,0.30941250741939685,0.6310491249585016,3
ACAA2,2.1857247,-0.49187139156359216,0.3519796497373562,-1.397442698549822,0.16228048665887485,0.4712258670339435,18
ACACA,21.794935,-0.5104874435560416,0.16506728092527326,-3.092602244942422,0.0019840987191215645,0.04792820694870834,17
ACACB,27.115568,0.2840585405598935,0.3149662643089577,0.901869732566831,0.36712607147521037,0.6784764802758484,12
ACAD10,6.1436143,-0.17777975514429245,0.30379243047839316,-0.5852013984164652,0.5584123047142819,0.8108958841727724,12
ACAD11,0.21668242,0.8464175443562126,1.2845705153167057,0.6589109233505424,0.5099529709952951,,3
ACAD8,2.269496,0.22394682838857835,0.4077483332567219,0.5492280657529494,0.5828489461478408,0.8239886902343166,11
ACAD9,4.8169146,0.22647185875164025,0.3400609527298418,0.6659743111746166,0.5054275203225369,0.7802216532561238,3
ACADL,1.0658094,-0.3148290171183066,0.9130975491828744,-0.34479231424949636,0.7302505115197786,,2
ACADM,11.895797,-0.21540991389968564,0.17958229079139287,-1.1995053239960671,0.230331515832066,0.5577605154060838,1
ACADS,2.5112212,0.1984683668196607,0.4083054235529436,0.4860782036463104,0.6269117200336873,0.8491850720941331,12
ACADSB,4.4778266,0.3079691516912265,0.35599883765255536,0.8650847112927811,0.386992295477098,0.6971742113277911,10
ACADVL,11.728299,0.2083532764309576,0.2878802189519252,0.7237498887193486,0.4692192990266355,0.7559980756556398,17
ACAN,0.10199539,0.469336628273459,4.392821094166625,0.10684173523404059,0.9149145370239337,,15
ACAP1,1.1105671,-0.6265239890337777,0.5273066538885082,-1.1881587012293757,0.23477089099441983,,17
ACAP2,24.579338,-0.05343408635247212,0.13736882832430156,-0.38898261712129084,0.6972890052995298,0.8863755216482836,3
ACAP3,3.666291,-0.7350628641572868,0.2690303396671724,-2.7322675392918914,0.006290004106838141,0.09297362304484164,1
ACAT1,14.049295,0.10168317904846176,0.1644972453108532,0.6181451783968137,0.5364796437077892,0.7996958411772274,11
ACAT2,1.8696784,-0.6633079747233096,0.5006449373800288,-1.3249069853667708,0.18520200371522366,0.5022368333420658,6
ACBD3,11.902869,-0.44312102377076407,0.18474066035276335,-2.3986112365551904,0.016457377014138706,0.15431945613419168,1
ACBD3-AS1,0.39164162,-0.8062413528068636,0.8446186148877033,-0.9545626139367741,0.3397989310169721,,1
ACBD4,3.1982079,0.5568377191941147,0.4321602678560932,1.2884981813726994,0.1975726015092487,0.5194384440675383,17
ACBD5,3.9633396,0.36009810848050156,0.37598155532038524,0.957754717977192,0.3381864577565371,0.6557159990346209,10
ACBD6,20.714157,-0.01131827438515347,0.13639568627548634,-0.08298117553581048,0.933866507729667,0.978997988643655,1
ACBD7,0.013135091,0.7827298847231062,5.083822716017806,0.15396482695136623,0.8776374688746428,,10
ACCS,1.3927423,2.0568819760963057,0.8630501310306602,2.383270568118637,0.017159577071357478,0.15797144723853498,11
ACCSL,0.023090964,0.837517977127933,5.081687854008487,0.16481098430067684,0.8690927580550853,,11
ACD,0.92909384,1.9534859461647556,1.2600213200461254,1.5503594384365216,0.12105526833861091,,16
ACE,0.028455827,0.7675853140482448,5.089082931512454,0.1508297908244387,0.8801099854174885,,17
ACE2,0.58029306,0.3792231386334071,1.081757393921092,0.3505620953130913,0.7259168974828472,,X
ACE2-DT,0.0051824013,0.7404523155195489,5.085552058066438,0.1455992008468544,0.8842377988939176,,
ACER1,0.28926376,0.8211871958022023,1.4187836020434854,0.5787966499044955,0.5627263918895418,,19
ACER2,2.8441772,0.17245412196875928,0.5228099950382762,0.3298600325269862,0.7415057241728585,0.9060594765923717,9
ACER3,10.915401,-0.30132185949596674,0.21447492245376168,-1.4049281661865538,0.16004264002153668,0.4680162165904364,11
ACHE,0.32072046,1.306886195854118,1.6508559277389674,0.7916415805248648,0.42856969469489736,,7
ACIN1,12.656205,-0.2450706338120471,0.16333181079738107,-1.5004464385450667,0.13349879795969255,0.429972326911055,14
ACKR1,0.9341903,-0.6450273136144902,0.5838149056953954,-1.1048489980676037,0.26922502510534063,,1
ACKR2,0.27313337,0.9056805741210934,1.8840775892308967,0.4807023762173208,0.6307280420689607,,3
ACKR3,8.036932,-1.2201061170108685,0.22772606398103523,-5.357779850410437,8.425080929230747e-08,9.788259023580281e-05,2
ACKR4,1.5499465,0.11950382737058372,0.6140560266080356,0.19461388243464867,0.845695234249051,0.943879343894601,3
ACLY,3.4026446,-0.17438005655919048,0.29270602052264116,-0.5957515197255807,0.5513412350786473,0.8081158439352746,17
