feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
A1BG,1.8765632,0.6612441463287646,0.5270618800787307,1.2545854126843519,0.20962930163071491,0.5380676268070311,19
A1BG-AS1,2.8147612,-0.9941774833639099,0.4414129582385718,-2.2522616629360117,0.02430574131709584,0.19007041723971016,19
A1CF,0.10797259,1.164872701296067,2.093853823163239,0.5563295242531608,0.5779856074565737,,10
A2M,25.01118,0.4149151356592443,0.5122982140883733,0.8099093931013978,0.41799225286314257,0.7249315511795204,12
A2M-AS1,0.16311848,0.8138018665943502,1.2293007528123667,0.662003878816923,0.5079687358379883,,12
A2ML1,0.56524235,-0.09213870279636266,0.7809430996004402,-0.11798388748617446,0.9060804246293498,,12
A2ML1-AS1,6.723643,0.3420248731251362,0.37142847113563193,0.9208364455191196,0.35713582390688214,0.6752404102283127,12
A3GALT2,0.509154,-0.6859171459392338,0.8048376410530195,-0.8522428760188271,0.39407930390580304,,1
A4GALT,1.8215221,-1.5995873816951116,0.47368504953454416,-3.3769007133894346,0.0007330750636255396,0.025437074557321734,22
AAAS,2.0993767,-0.051633347270566045,0.4332363701302735,-0.11918054630325699,0.9051323185910961,0.9691255070660117,12
AACS,1.9949039,0.004121471584274482,0.4430405864933737,0.009302695305853483,0.992577630097249,0.9974863534482317,12
AADAC,0.024155304,0.15031701102487963,5.017937631313361,0.029955934503222727,0.9761021965564637,,3
AADACL2,0.019015983,0.7426168239039637,5.0955732026331475,0.14573764214008642,0.884128504471675,,3
AADACL2-AS1,0.15644428,0.25415450504188974,1.2344006912012169,0.20589303526277805,0.8368744659531692,,3
AADACL3,0.0067979735,0.6479885747372064,5.097863600164889,0.12710982983464825,0.8988534714892605,,1
AADACL4,0.00344902,0.6784898697737913,5.097485502705676,0.13310285422364773,0.8941120378898829,,1
AADAT,2.3428588,0.1146568244715588,0.3989292431159398,0.2874114305985745,0.7737973099043928,0.9207983744135931,4
AAGAB,4.6163783,-0.6773934316835426,0.3064749764485808,-2.210273215559552,0.02708620634360681,0.20013054229473975,15
AAK1,27.934618,-0.2549325654657593,0.14732836393892915,-1.730369893820544,0.08356420919851364,0.350402553114266,2
AAMDC,18.548765,0.2950835836757503,0.13810809004304006,2.1366133119630453,0.03262945598359645,0.21899396377069902,11
AAMP,3.2002869,-0.294655821894494,0.3569316422704294,-0.8255245178606158,0.4090738689742419,0.7191006754649542,2
AANAT,0.065761246,1.0599127964983044,2.8005139381449724,0.37847081639607133,0.7050808694313984,,17
AAR2,1.9531866,0.051512584039777085,0.42512237975604544,0.12117118856301413,0.9035554441352412,0.9688171572100763,20
AARD,0.0,,,,,,8
AARS1,8.216025,-0.520462741616946,0.2628520254678522,-1.9800598480858977,0.04769680417444804,0.26508901654059197,16
AARS2,0.98256606,-0.9857166612735638,0.43344778443801435,-2.274130118236946,0.02295816432056253,,6
AASDH,7.8613915,-0.007478133341649926,0.2410927052248304,-0.031017667393446066,0.9752554499090922,0.9923689114776282,4
AASDHPPT,2.606599,0.7519712286659253,0.41570466763308456,1.8089073498920663,0.07046539837092343,0.32237853202564515,11
AASS,22.189737,0.21328586100408253,0.2758837981538304,0.7731003503335712,0.43946299379362697,0.7390496951591199,7
AATBC,0.1445206,1.125856340706901,2.033941840315702,0.5535341858802361,0.5798976783710283,,21
AATF,5.9004593,-0.20768895509016883,0.268348098159995,-0.7739535197538092,0.43895827833599155,0.7384930252813289,17
AATK,6.307096,-1.2419738760157835,0.42294673334900396,-2.9364782325696344,0.0033196211693502344,0.06536684936720542,17
ABALON,0.065217435,0.9736137697892919,2.7941314576373983,0.3484495216315052,0.7275026170462572,,20
ABAT,6.4362574,0.3911550456345791,0.3726363563037814,1.0496964105018805,0.2938577146062693,0.6206168336034045,16
ABCA1,21.662632,-0.7533863377862788,0.4287285625931484,-1.7572571634356484,0.07887398570780702,0.3406138415238154,9
ABCA10,35.65573,-0.3452155435601445,0.41518909044848823,-0.8314658344881891,0.40571052126183926,0.7164746990502904,17
ABCA12,0.5836293,-0.45384946101738594,1.1582999687008084,-0.391823770423166,0.6951884303402802,,2
ABCA13,0.49527192,0.4895480930371918,1.17932545526513,0.41510856129797874,0.6780624324085218,,7
ABCA2,2.4320958,-0.19211497538242958,0.45391802909607065,-0.4232371553185629,0.6721222407010371,0.8712407662368162,9
ABCA3,4.577702,-0.34601581331536213,0.3101316181505284,-1.1157063422905065,0.2645478548730489,0.5943502537978642,16
ABCA4,0.18585481,1.282668367860482,1.7560015623756735,0.7304483067345198,0.4651161997937484,,1
ABCA5,9.690472,-0.23329005671017145,0.29048154844990765,-0.8031148895861845,0.42190833240575554,0.7274099327296406,17
ABCA6,132.52834,0.43383467550415833,0.28617194686116904,1.5159930253912173,0.12952111601512237,0.42915955694591545,17
ABCA7,0.8515668,1.4610056894108918,1.0829115702695793,1.3491458855197103,0.1772901122987608,,19
ABCA8,164.61333,-0.15619836287196529,0.26884421490567,-0.5809995313708757,0.5612407693897197,0.815029945478863,17
ABCA9,61.61654,0.128683723092655,0.31623879969206414,0.4069194647145134,0.6840671393398885,0.8783620367387125,17
ABCA9-AS1,47.54767,-0.27619846753360316,0.4503531716783117,-0.613293043999904,0.5396825919659429,0.8065808908595175,17
ABCB1,1.475112,-0.6536129959386866,0.8099356091357218,-0.8069937765005217,0.419670068726926,0.726418537043466,7
ABCB10,5.775906,-0.49647705798932196,0.23322448544539526,-2.1287518634297165,0.03327479541905994,0.22079877946565254,1
ABCB11,0.03980097,0.2628736137783733,4.830417368695702,0.05442047626815193,0.9566001653239846,,2
