,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
A1BG,0.46385679250625245,2.3601767622857888,1.988865263219723,1.1866951502109093,0.23534788870464873,0.9981331791845398,19
A1BG-AS1,0.40414856120605525,0.40203866359284934,2.192433405273995,0.18337554181838667,0.8545033652633899,0.9981331791845398,19
A2M,4.2149338373867815,-0.5456491126465703,0.8080013708209283,-0.6753071620314105,0.49948063458039804,0.9981331791845398,12
A2M-AS1,0.0,,,,,,12
A2ML1,0.6387951766225534,3.0659297060528576,3.0433112144894503,1.0074321980137027,0.3137271249379411,0.9981331791845398,12
A2ML1-AS1,0.5042211000165983,-1.7594861915416864,2.3111734160720028,-0.7612956168957903,0.44648051797691624,0.9981331791845398,12
A3GALT2,0.17900978090278064,0.22325730604512614,4.225802729424255,0.05283192811878936,0.9578658220560062,0.9981331791845398,1
A4GALT,0.7413395865090671,0.7752010300090416,1.6482247848099016,0.47032482289631966,0.6381229653534157,0.9981331791845398,22
AAAS,0.3354004261606436,1.8834690675490882,2.0547642832174837,0.9166351016184833,0.35933388416879697,0.9981331791845398,12
AACS,0.5393602083328256,1.7027280165691794,1.6517289976466603,1.0308761419065604,0.3025989060214972,0.9981331791845398,12
AADACL2-AS1,0.17218582978423896,-0.4642756850369074,2.8544355362643428,-0.1626506113515229,0.8707935354530569,0.9981331791845398,3
AADAT,0.9301193424927502,1.223156747704594,1.676890296336197,0.7294196587439523,0.4657449961244069,0.9981331791845398,4
AAGAB,2.5676710953593167,-0.26840402103245015,1.464965933724455,-0.18321519624014285,0.8546291713089805,0.9981331791845398,15
AAK1,7.951769457849134,-0.09994703911257852,0.6174486524395282,-0.16187101343195037,0.8714074296748684,0.9981331791845398,2
AAMDC,3.242804765939681,-0.9537184902394688,0.913995747447596,-1.0434605334902285,0.29673505036284686,0.9981331791845398,11
AAMP,0.0871022437303357,0.2232573060451267,4.225802729424255,0.05283192811878949,0.9578658220560061,0.9981331791845398,2
AAR2,0.5008309751637211,-0.23046822057532523,2.2346387760426296,-0.10313444080813204,0.9178562709462751,0.9981331791845398,20
AARS,1.2155206791203226,0.6019044650879831,1.4463515460214638,0.41615364310541614,0.6772975788038176,0.9981331791845398,
AARS2,0.21652423004236493,1.1673987349501027,2.6992314938560917,0.43249300314081995,0.6653831364409896,0.9981331791845398,6
AARSD1,0.4266990265135927,-1.478964612530777,2.3717186584064374,-0.6235834959971586,0.5329011520898224,0.9981331791845398,17
AASDH,0.6188135217686719,1.1305686726936075,1.6727431671621336,0.6758770233757142,0.4991187268185737,0.9981331791845398,4
AASDHPPT,0.527761380429063,1.7304296111755473,1.9687897277361337,0.8789306378418221,0.3794388854648094,0.9981331791845398,11
AASS,5.943519493896963,-0.45440473978377266,0.7492095942625253,-0.6065121739812476,0.5441747007910085,0.9981331791845398,7
AATF,1.0911200286068543,-0.9208844005581601,1.6588637690957584,-0.5551296120356716,0.578806009576692,0.9981331791845398,17
AATK,1.5241684886915843,-0.39353271277379814,1.1436695605276197,-0.34409651734741115,0.7307737019254499,0.9981331791845398,17
ABALON,0.0,,,,,,20
ABAT,1.7418448434382297,-0.44148987416132207,1.338434314352683,-0.3298554657684813,0.7415091749837158,0.9981331791845398,16
ABCA1,3.3933558274516344,-0.4158475837825914,1.1532226500270277,-0.3605960945814283,0.7184014092454161,0.9981331791845398,9
ABCA10,4.565017706932516,0.37270595129122885,0.8140921394732712,0.45781789704095993,0.6470832767378467,0.9981331791845398,17
ABCA12,0.09668241395766584,0.22325730604512614,4.225802729424255,0.05283192811878936,0.9578658220560062,0.9981331791845398,2
ABCA13,0.1742044874606714,-0.4749265538310502,4.146416514998026,-0.11453903680761225,0.9088105031063086,0.9981331791845398,7
ABCA2,0.8682897017451257,0.965898688358962,1.8302381756242645,0.5277448045959973,0.5976764711926938,0.9981331791845398,9
ABCA3,2.5827296223706093,-0.005783736848136574,1.1833069427990053,-0.004887773948537536,0.9961001361579487,0.9998957171088546,16
ABCA4,0.0,,,,,,1
ABCA5,2.1646355261387535,-0.5572250290511476,0.9515750574232024,-0.5855817937894183,0.5581565859790543,0.9981331791845398,17
ABCA6,10.414246331037678,-0.4294194784699546,0.9136291580794285,-0.47001507632774353,0.6383442463111111,0.9981331791845398,17
ABCA7,0.1742044874606714,-0.4749265538310502,4.146416514998026,-0.11453903680761225,0.9088105031063086,0.9981331791845398,19
ABCA8,18.064983628843787,-0.577453041614101,0.7929081948315936,-0.7282722582237238,0.46644694084238514,0.9981331791845398,17
ABCA9,9.589850111299489,0.29899417366430736,0.8689529055905654,0.34408559053163223,0.7307819191232592,0.9981331791845398,17
ABCA9-AS1,3.072157628552175,-1.325053749795841,1.207468709354746,-1.097381438980668,0.2724746837629014,0.9981331791845398,17
ABCB1,2.6111624937985476,-0.41205865374945594,1.628953855443267,-0.2529590708616651,0.8002998414742055,0.9981331791845398,7
ABCB10,1.9260100147506485,1.189387168279356,1.064597351458798,1.1172178539140274,0.2639011885921657,0.9981331791845398,1
ABCB11,0.1284563663456088,1.9398649812958617,4.1389571367714115,0.4686844819101101,0.6392951806674014,0.9981331791845398,2
ABCB4,0.0,,,,,,7
ABCB6,0.9486366646942999,-0.48037442967622446,1.8319380028000287,-0.2622219905597217,0.7931503003953061,0.9981331791845398,2
ABCB7,2.583716039014745,-0.9658588322143902,1.3196066409300313,-0.7319293509569436,0.4642116903670581,0.9981331791845398,X
ABCB8,0.4950218080746996,0.7713494447151081,1.9985788158202353,0.3859489746460358,0.6995344587530681,0.9981331791845398,7
ABCB9,0.2476892456108121,-0.9115170980441792,2.8906505188382,-0.3153328609265893,0.7525089373242712,0.9981331791845398,12
ABCC1,3.066427695256205,-1.5697336681564005,1.114298579766062,-1.4087190782258316,0.1589182513156644,0.9981331791845398,16
ABCC10,1.3630716369858809,-1.97198158845807,1.6374934356918538,-1.2042683930668048,0.22848585888969575,0.9981331791845398,6
ABCC2,0.17218582978423896,-0.4642756850369074,2.8544355362643428,-0.1626506113515229,0.8707935354530569,0.9981331791845398,10
ABCC3,0.7091465021552006,-1.0542642873203805,1.642825804085024,-0.6417383295897009,0.5210430976697317,0.9981331791845398,17
ABCC4,4.605602761157551,-0.892154342391581,1.0256683108464222,-0.8698273437495012,0.3843947660116418,0.9981331791845398,13
ABCC5,1.9676774837610733,-1.2990628996918498,1.1357409649627208,-1.1438020990415625,0.2527057191462704,0.9981331791845398,3
ABCC6,0.26611202463311634,-0.5657447141260693,3.0186518739065042,-0.18741634933674103,0.8513342047996919,0.9981331791845398,16
ABCC9,4.28952280702231,0.024310081590705426,0.8239145800106609,0.029505584899821618,0.9764613647762241,0.9992219400873505,12
ABCD2,0.07550341582657312,0.22325730604512614,4.225802729424255,0.05283192811878936,0.9578658220560062,0.9981331791845398,12
ABCD3,6.953864120109097,-0.1632412316351189,0.9881887802563161,-0.16519235483808814,0.8687925825538775,0.9981331791845398,1
ABCD4,1.3693141465391456,0.4088922335213342,1.1676356393031047,0.35018820919630267,0.7261974549334758,0.9981331791845398,14
ABCE1,0.8142274240173243,0.5906248429228241,2.326716732409439,0.2538447567320327,0.7996154947530731,0.9981331791845398,4
ABCF1,1.105505492276294,-0.8876352454081097,1.356691603704037,-0.6542645675588243,0.5129413694604564,0.9981331791845398,6
