feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
A1BG,1.0788190725522397,-0.7499137110610592,0.8578426327574117,-0.874185640145407,0.3820171649005889,0.99942126542953,19
A1BG-AS1,2.2986962081477587,0.011780951843382206,0.8022704470959914,0.014684514288200647,0.9882838738358014,0.99942126542953,19
A1CF,0.0,,,,,,10
A2M,17.202850121776162,-0.695254614086566,0.5160659887048402,-1.347220373563915,0.1779092681751624,0.99942126542953,12
A2M-AS1,0.35476309740131856,-2.3427322958854595,2.0402997177742117,-1.148229485833177,0.2508738399448257,0.99942126542953,12
A2ML1,1.6393557314683804,1.0339453104423424,2.254158209668998,0.4586835591252344,0.6464614220856506,0.99942126542953,12
A2ML1-AS1,0.8112381749131411,-1.2136994265755843,1.6828216698299614,-0.7212287839734206,0.4707687649359181,0.99942126542953,12
A3GALT2,0.1929568985489907,1.8884025444437422,4.291380080102567,0.4400455119786565,0.6599041447011642,0.99942126542953,1
A4GALT,4.225745333669604,-0.10638013484639273,0.7181862721775575,-0.1481233197675106,0.8822454459338723,0.99942126542953,22
AAAS,2.023197870508656,0.17950366993478242,0.9185959793584085,0.19541090312648265,0.8450712816853136,0.99942126542953,12
AACS,3.1893395430770033,0.1409321154383691,0.9746905028466883,0.1445916575843939,0.8850332842963776,0.99942126542953,12
AADAC,0.23095424269431367,1.4547018528926159,4.322511345237182,0.33654089872904525,0.7364630155189841,0.99942126542953,3
AADACL2-AS1,1.238203082519021,0.7118107130889306,2.55278385823482,0.2788370471682347,0.7803698820178233,0.99942126542953,3
AADAT,1.3910076807123501,0.4846185566568762,0.8193796717160877,0.5914456672349505,0.5542218495906286,0.99942126542953,4
AAGAB,4.965385105411213,-0.06110818570645373,0.43744808961615084,-0.1396924278720123,0.8889030094257172,0.99942126542953,15
AAK1,35.66543558229195,0.1389394846401355,0.21232520400512378,0.6543711345582065,0.5128727266354282,0.99942126542953,2
AAMDC,10.613756157636423,0.13850773211275327,0.2947743902346102,0.4698770880418591,0.6384428346298434,0.99942126542953,11
AAMP,1.6619953766112479,-1.0404808780070711,0.6465660192349734,-1.6092415113899483,0.10756354271846609,0.99942126542953,2
AANAT,0.4078648449661525,1.5588444179678311,4.318073746093359,0.36100458436545846,0.7180960200223234,0.99942126542953,17
AAR2,2.327187034125404,-0.8461600045194709,0.7288263487590924,-1.1609898653638855,0.2456460209278376,0.99942126542953,20
AARS1,8.177227767527542,0.22063438825125664,0.5019263084189733,0.4395752614487112,0.6602447613496525,0.99942126542953,16
AARS2,1.9579482227117235,0.11678893469296564,0.7106259108658693,0.1643465751912465,0.8694583184177032,0.99942126542953,6
AARSD1,3.465898738092787,0.4679719818890177,0.6783406417518648,0.6898775527888841,0.49027119316041556,0.99942126542953,17
AASDH,6.243711332304122,0.15714054950549403,0.4247149349927442,0.36999063738641214,0.7113894664629032,0.99942126542953,4
AASDHPPT,3.1595877065896216,-0.5799638523779457,0.5053874397725208,-1.1475628532418463,0.2511490720888856,0.99942126542953,11
AASS,20.370999243179387,-0.8967569916848928,0.41970372061343947,-2.1366429403441827,0.032627044236317265,0.99942126542953,7
AATBC,0.13491845417939344,1.1008488902779283,3.657464264289912,0.30098691627043295,0.7634244714943744,0.99942126542953,21
AATF,9.61493803157592,0.4353593433113454,0.4051830256462199,1.0744757696031264,0.28260949900017884,0.99942126542953,17
AATK,12.29090640766786,-0.2721772038914865,0.43940881149064426,-0.6194168090716169,0.535641810538712,0.99942126542953,17
ABALON,0.016679732250974032,1.5345600097082368,4.323228347634581,0.35495696417420536,0.7226218321609932,0.99942126542953,20
ABAT,4.70005071462607,0.6857288362994227,0.5309508043722729,1.2915110602575304,0.19652652239325874,0.99942126542953,16
ABCA1,28.348345814804865,-0.5175891154956559,0.2918316567283281,-1.7735879695104149,0.0761313290968972,0.99942126542953,9
ABCA10,12.145735958818442,0.26206006929890496,0.5384061176713897,0.48673308251458325,0.6264474976588652,0.99942126542953,17
ABCA12,2.5816360968532646,0.5554171037943757,2.2851449365626904,0.24305552567262223,0.8079623835700247,0.99942126542953,2
ABCA13,1.3515395205581415,-0.3507446612556835,1.6956306813760693,-0.20685203747967143,0.8361254148682651,0.99942126542953,7
ABCA2,1.2849002911297318,-0.254470106280638,0.9132619908591709,-0.2786386697657698,0.7805221333320326,0.99942126542953,9
ABCA3,4.477829582887513,0.17320871860738132,0.49454514130109956,0.3502384396127849,0.7261597607910071,0.99942126542953,16
ABCA4,0.05573596310361875,0.7405208293543313,4.091642206873033,0.18098376933115606,0.85638031583021,0.99942126542953,1
ABCA5,8.44513982709197,0.2960212505788341,0.48671391925439855,0.6082037904983522,0.5430523209336833,0.99942126542953,17
ABCA6,39.06868271801602,0.4672140465422437,0.6254565636942655,0.7469967918837389,0.4550654973485515,0.99942126542953,17
ABCA7,2.4587776316078798,1.5270845601132121,1.1218379603453028,1.361234522357555,0.17343958768016166,0.99942126542953,19
ABCA8,81.7078316254565,-0.3970357674397137,0.6237432242467988,-0.6365372031402092,0.5244263404955518,0.99942126542953,17
ABCA9,16.341238453232304,0.08383938194611093,0.5387954751046378,0.15560520794987884,0.8763442196011533,0.99942126542953,17
ABCA9-AS1,4.264626646265734,-0.3585232569247766,0.878803209766582,-0.4079676234000142,0.6832974447810927,0.99942126542953,17
ABCB1,2.9175031785461463,0.26119554121164623,0.9343484032395363,0.27954833583065936,0.7798240492237926,0.99942126542953,7
ABCB10,4.691047409473358,0.7511819530058649,0.4710459636775795,1.5947105185684856,0.11077698477873023,0.99942126542953,1
